LOC124907361	XR_007084487.1	14	1	238126	247437	LOC124907361	lnc_RNA
LOC124907478	XR_007085246.1	14	1	2508562	2508714	LOC124907478	rRNA
LOC124907468	XR_007085236.1	14	1	2509888	2514969	LOC124907468	rRNA
LOC124907451	XR_007085219.1	14	1	2549893	2551761	LOC124907451	rRNA
LOC124907479	XR_007085247.1	14	1	2552834	2552986	LOC124907479	rRNA
LOC124907469	XR_007085237.1	14	1	2554160	2559241	LOC124907469	rRNA
LOC124907369	XR_007084502.1	14	-1	2579424	2583272	LOC124907369	transcript
LOC124907452	XR_007085220.1	14	1	2594165	2596033	LOC124907452	rRNA
LOC124907480	XR_007085248.1	14	1	2597106	2597258	LOC124907480	rRNA
LOC124907470	XR_007085238.1	14	1	2598432	2603513	LOC124907470	rRNA
LOC124907373	XR_007084506.1	14	-1	2623790	2627544	LOC124907373	transcript
LOC124907453	XR_007085221.1	14	1	2638437	2640305	LOC124907453	rRNA
LOC124907481	XR_007085249.1	14	1	2641378	2641530	LOC124907481	rRNA
LOC124907471	XR_007085239.1	14	1	2642704	2647785	LOC124907471	rRNA
LOC124907454	XR_007085222.1	14	1	2682709	2684577	LOC124907454	rRNA
LOC124907482	XR_007085250.1	14	1	2685650	2685802	LOC124907482	rRNA
LOC124907472	XR_007085240.1	14	1	2686976	2692057	LOC124907472	rRNA
LOC124907347	XR_007084420.1	14	-1	2712328	2715970	LOC124907347	transcript
LOC124907455	XR_007085223.1	14	1	2726981	2728849	LOC124907455	rRNA
LOC124907483	XR_007085251.1	14	1	2729922	2730074	LOC124907483	rRNA
LOC124907473	XR_007085241.1	14	1	2731248	2736329	LOC124907473	rRNA
LOC124907456	XR_007085224.1	14	1	2771141	2773009	LOC124907456	rRNA
LOC124907484	XR_007085252.1	14	1	2774086	2774238	LOC124907484	rRNA
LOC124907474	XR_007085242.1	14	1	2775412	2780496	LOC124907474	rRNA
LOC124907457	XR_007085225.1	14	1	2815247	2817142	LOC124907457	rRNA
MAFIP	NR_046440.2	14	-1	2929065	2991090	MAFIP	transcript
MAFIP	NR_046441.2	14	-1	2929065	2991090	MAFIP	transcript
MAFIP	NR_046442.2	14	-1	2937134	2991090	MAFIP	transcript
LOC124907386	XR_007084516.1	14	-1	3501493	3507470	LOC124907386	lnc_RNA
LOC124907387	XM_047446349.1	14	-1	3519282	3539089	LOC124907387	mRNA
LOC124907388	XR_007084519.1	14	1	3908215	3954534	LOC124907388	lnc_RNA
LOC124907388	XR_007084517.1	14	1	3908853	3954534	LOC124907388	lnc_RNA
LOC124907388	XR_007084518.1	14	1	3908853	3913938	LOC124907388	lnc_RNA
LOC124907359	XR_007084470.1	14	-1	4011721	4021273	LOC124907359	lnc_RNA
LOC124907358	XM_047446347.1	14	-1	4016350	4017096	LOC124907358	mRNA
LOC105379271	XR_007084820.1	14	1	5670934	5756370	LOC105379271	lnc_RNA
LOC105379271	XR_007084819.1	14	1	5670934	5752263	LOC105379271	lnc_RNA
LOC105379271	XR_007084816.1	14	1	5670934	5712735	LOC105379271	lnc_RNA
LOC105379271	XR_007084817.1	14	1	5670934	5679343	LOC105379271	lnc_RNA
LOC105379271	XR_007084818.1	14	1	5670934	5679321	LOC105379271	lnc_RNA
LOC105379272	XR_007084821.1	14	-1	5739298	5752820	LOC105379272	lnc_RNA
LOC124907414	XR_007084822.1	14	-1	5835100	5881430	LOC124907414	lnc_RNA
LOC124907414	XR_007084823.1	14	-1	5876020	5881430	LOC124907414	lnc_RNA
LOC124907432	XM_047446401.1	14	1	5950330	5986363	LOC124907432	mRNA
LOC124907432	XM_047446402.1	14	1	5950330	5986363	LOC124907432	mRNA
LOC124907432	XM_047446403.1	14	1	5950330	5978743	LOC124907432	mRNA
LOC124907351	unassigned_transcript_2241	14	-1	6030036	6030481	LOC124907351	V_gene_segment
LOC124907403	XR_007084798.1	14	1	6505013	6516357	LOC124907403	lnc_RNA
LOC124907403	XR_007084799.1	14	1	6505510	6516357	LOC124907403	lnc_RNA
LOC124907404	XR_007084800.1	14	1	6516374	6518297	LOC124907404	lnc_RNA
LOC124907352	XM_047446346.1	14	1	6519073	6527306	LOC124907352	mRNA
LOC124907405	XM_047446369.1	14	-1	6599893	6600715	LOC124907405	mRNA
LOC124907406	XM_047446370.1	14	1	6606495	6608467	LOC124907406	mRNA
LOC124907407	XR_007084801.1	14	-1	6664656	6678503	LOC124907407	transcript
LOC124907409	XR_007084802.1	14	1	6813658	6827399	LOC124907409	lnc_RNA
LOC124907410	XR_007084803.1	14	-1	7040082	7041149	LOC124907410	lnc_RNA
LOC124907411	XR_007084804.1	14	-1	7121594	7138160	LOC124907411	lnc_RNA
LOC124907411	XR_007084805.1	14	-1	7122276	7138624	LOC124907411	lnc_RNA
LOC105379562	XR_007084808.1	14	-1	7239423	7268762	LOC105379562	lnc_RNA
LOC105379562	XR_007084806.1	14	-1	7239423	7268760	LOC105379562	lnc_RNA
LOC105379562	XR_007084807.1	14	-1	7239423	7267824	LOC105379562	lnc_RNA
LOC105379562	XR_007084809.1	14	-1	7239423	7255706	LOC105379562	lnc_RNA
LOC124907485	XR_007085253.1	14	-1	7616799	7616950	LOC124907485	rRNA
LOC124907412	XR_007084810.1	14	1	7645138	7649446	LOC124907412	lnc_RNA
LOC124907421	XM_047446391.1	14	-1	7766518	7789271	LOC124907421	mRNA
LOC124907421	XM_047446393.1	14	-1	7766528	7789233	LOC124907421	mRNA
LOC124907421	XM_047446394.1	14	-1	7769364	7789230	LOC124907421	mRNA
LOC124907486	XR_007085254.1	14	-1	9860022	9860172	LOC124907486	rRNA
LOC124907401	XM_047446364.1	14	1	9866880	9867944	LOC124907401	mRNA
LOC124907420	XM_047446388.1	14	-1	9984427	10026881	LOC124907420	mRNA
LOC124907420	XM_047446389.1	14	-1	9990281	10016456	LOC124907420	mRNA
LOC124907420	XM_047446387.1	14	-1	9990282	10027759	LOC124907420	mRNA
OR11H12	NM_001013354.1	14	1	13104505	13105485	OR11H12	mRNA
LINC02297	NR_046104.1	14	-1	13133923	13137021	LINC02297	lnc_RNA
LOC128966654	XR_008488906.1	14	-1	13226603	13232712	LOC128966654	lnc_RNA
LOC128966654	XR_008488905.1	14	-1	13226603	13229842	LOC128966654	lnc_RNA
LOC124907433	XR_007085108.1	14	1	13232967	13261177	LOC124907433	lnc_RNA
LOC124907433	XR_007085109.1	14	1	13233003	13261177	LOC124907433	lnc_RNA
LOC124907433	XR_007085103.1	14	1	13233039	13261177	LOC124907433	lnc_RNA
LOC124907433	XR_007085112.1	14	1	13241874	13267785	LOC124907433	lnc_RNA
LOC124907433	XR_007085105.1	14	1	13241874	13261177	LOC124907433	lnc_RNA
LOC124907433	XR_007085106.1	14	1	13241874	13261177	LOC124907433	lnc_RNA
LOC124907433	XR_007085114.1	14	1	13241874	13261177	LOC124907433	lnc_RNA
LOC124907433	XR_007085107.1	14	1	13241874	13261177	LOC124907433	lnc_RNA
LOC124907433	XR_007085110.1	14	1	13241874	13261177	LOC124907433	lnc_RNA
LOC124907433	XR_007085104.1	14	1	13241874	13259209	LOC124907433	lnc_RNA
LOC124907433	XR_007085113.1	14	1	13245295	13261177	LOC124907433	lnc_RNA
LOC124907433	XR_007085111.1	14	1	13248195	13261177	LOC124907433	lnc_RNA
POTEM	NM_001145442.1	14	1	13280571	13316879	POTEM	mRNA
LOC100508046	NR_110505.1	14	-1	13289889	13293934	LOC100508046	lnc_RNA
DUXAP9	NR_122111.1	14	1	13375526	13420650	DUXAP9	transcript
DUXAP9	NR_122112.1	14	1	13375526	13409761	DUXAP9	transcript
BMS1P18	NR_073459.1	14	-1	13396286	13406489	BMS1P18	transcript
LNCRNA-ATB	NR_160525.1	14	1	13439680	13442124	LNCRNA-ATB	lnc_RNA
LINC01297-DUXAP10-NBEAP6	NR_164308.1	14	-1	13581937	13697394	LINC01297-DUXAP10-NBEAP6	lnc_RNA
LINC01297-DUXAP10-NBEAP6	NR_164310.1	14	-1	13581937	13697394	LINC01297-DUXAP10-NBEAP6	lnc_RNA
LINC01297-DUXAP10-NBEAP6	NR_164309.1	14	-1	13607901	13697394	LINC01297-DUXAP10-NBEAP6	lnc_RNA
DUXAP10	NR_110526.1	14	-1	13607901	13650767	DUXAP10	transcript
BMS1P17	NR_073460.1	14	1	13619810	13630011	BMS1P17	transcript
LINC01297	NR_164166.1	14	-1	13657440	13697394	LINC01297	lnc_RNA
POTEG	NR_027480.2	14	-1	13713835	13745718	POTEG	transcript
POTEG	NM_001005356.3	14	-1	13713835	13745718	POTEG	mRNA
LOC101929572	NR_110504.1	14	1	13732378	13735939	LOC101929572	lnc_RNA
OR11H2	NM_001197287.2	14	-1	13912770	13913717	OR11H2	mRNA
OR4Q3	XR_007085115.1	14	1	13918508	13962426	OR4Q3	transcript
OR4Q3	XR_007085116.1	14	1	13918508	13962426	OR4Q3	transcript
OR4Q3	XR_007085117.1	14	1	13918508	13962426	OR4Q3	transcript
OR4Q3	XR_007085119.1	14	1	13918508	13957345	OR4Q3	transcript
OR4Q3	XR_007085118.1	14	1	13918508	13954297	OR4Q3	transcript
OR4Q3	XM_054376145.1	14	1	13918508	13947828	OR4Q3	mRNA
OR4Q3	NM_001405963.1	14	1	13943030	13948928	OR4Q3	mRNA
OR4Q3	NM_172194.1	14	1	13946887	13947828	OR4Q3	mRNA
LOC124903431	XR_007085207.1	14	-1	13963336	13963436	LOC124903431	snoRNA
OR4M1	NM_001005500.2	14	1	13972933	13983132	OR4M1	mRNA
OR4N2	NM_001004723.3	14	1	14003230	14029714	OR4N2	mRNA
OR4K3	NM_001348266.2	14	-1	14067651	14068628	OR4K3	mRNA
OR4K2	NM_001005501.2	14	1	14074603	14083391	OR4K2	mRNA
OR4K1	XM_054376711.1	14	1	14119705	14136196	OR4K1	mRNA
OR4K5	NM_001005483.1	14	1	14120049	14121020	OR4K5	mRNA
OR4K1	NM_001004063.3	14	1	14130357	14136196	OR4K1	mRNA
OR4K15	NM_001005486.2	14	1	14175053	14176027	OR4K15	mRNA
OR4Q2	NR_145508.2	14	1	14201612	14202554	OR4Q2	transcript
OR4K14	NM_001004712.2	14	-1	14213591	14218755	OR4K14	mRNA
OR4K13	NM_001004714.2	14	-1	14228854	14235493	OR4K13	mRNA
OR4K13	NM_001386029.1	14	-1	14228854	14235493	OR4K13	mRNA
OR4L1	NM_001004717.1	14	1	14259499	14260437	OR4L1	mRNA
OR4K17	NM_001004715.5	14	1	14305540	14317001	OR4K17	mRNA
OR4N5	NM_001004724.2	14	1	14333608	14340261	OR4N5	mRNA
OR11G2	NR_178049.1	14	1	14385654	14395830	OR11G2	transcript
OR11G2	NR_178048.1	14	1	14385654	14395830	OR11G2	transcript
OR11H6	NM_001004480.1	14	1	14418357	14419349	OR11H6	mRNA
OR11H7	NR_145509.1	14	1	14423610	14425378	OR11H7	transcript
OR11H4	NM_001004479.2	14	1	14436092	14441147	OR11H4	mRNA
TTC5	NM_138376.3	14	-1	14483002	14502708	TTC5	mRNA
CCNB1IP1	NM_182849.3	14	-1	14508267	14530172	CCNB1IP1	mRNA
CCNB1IP1	NM_021178.5	14	-1	14508267	14530172	CCNB1IP1	mRNA
CCNB1IP1	NM_182852.4	14	-1	14508267	14530172	CCNB1IP1	mRNA
SNORA79B	NR_145735.1	14	-1	14520071	14520218	SNORA79B	snoRNA
SNORD126	NR_003693.1	14	-1	14523334	14523432	SNORD126	snoRNA
RPPH1	NR_002312.1	14	-1	14539966	14540306	RPPH1	RNase_P_RNA
PARP2	NM_005484.4	14	1	14540530	14554811	PARP2	mRNA
PARP2	XM_054375240.1	14	1	14540530	14554811	PARP2	mRNA
PARP2	NM_001042618.2	14	1	14540530	14554811	PARP2	mRNA
PARP2	XM_054375241.1	14	1	14540530	14554811	PARP2	mRNA
PARP2	XM_054375242.1	14	1	14551049	14554811	PARP2	mRNA
TEP1	XM_054376653.1	14	-1	14562579	14610435	TEP1	mRNA
TEP1	XM_054376654.1	14	-1	14562579	14610435	TEP1	mRNA
TEP1	NM_001319035.2	14	-1	14562579	14610410	TEP1	mRNA
TEP1	NM_007110.5	14	-1	14562579	14610410	TEP1	mRNA
TEP1	XM_054376656.1	14	-1	14562579	14598462	TEP1	mRNA
TEP1	XM_054376655.1	14	-1	14568402	14610442	TEP1	mRNA
TEP1	XM_054376657.1	14	-1	14575300	14610444	TEP1	mRNA
TEP1	XR_008488893.1	14	-1	14577861	14610445	TEP1	transcript
KLHL33	NM_001365790.2	14	-1	14622721	14633066	KLHL33	mRNA
KLHL33	XM_054375429.1	14	-1	14622721	14632977	KLHL33	mRNA
KLHL33	NM_001109997.3	14	-1	14622724	14632730	KLHL33	mRNA
OSGEP	NM_017807.4	14	-1	14643301	14651715	OSGEP	mRNA
APEX1	NM_001641.4	14	1	14652129	14654670	APEX1	mRNA
APEX1	NM_001244249.2	14	1	14652129	14654670	APEX1	mRNA
APEX1	NM_080649.3	14	1	14652129	14654670	APEX1	mRNA
APEX1	NM_080648.3	14	1	14652129	14654670	APEX1	mRNA
PIP4P1	XM_054376944.1	14	-1	14654584	14658337	PIP4P1	mRNA
PIP4P1	NM_144568.4	14	-1	14654584	14658337	PIP4P1	mRNA
PIP4P1	XM_054376943.1	14	-1	14654584	14658337	PIP4P1	mRNA
PIP4P1	NM_001100814.3	14	-1	14654584	14658337	PIP4P1	mRNA
PNP	NM_000270.4	14	1	14666309	14673992	PNP	mRNA
RNASE10	NM_001012975.3	14	1	14701150	14711005	RNASE10	mRNA
RNASE10	NM_001386206.3	14	1	14702657	14711005	RNASE10	mRNA
RNASE9	NM_001001673.4	14	-1	14753225	14758179	RNASE9	mRNA
RNASE9	NM_001110356.2	14	-1	14753225	14758179	RNASE9	mRNA
RNASE9	NM_001110357.2	14	-1	14753225	14758179	RNASE9	mRNA
RNASE9	NM_001289110.2	14	-1	14753225	14758179	RNASE9	mRNA
RNASE9	NM_001110358.1	14	-1	14753225	14758063	RNASE9	mRNA
RNASE9	NM_001110360.1	14	-1	14753225	14758063	RNASE9	mRNA
RNASE9	NM_001110361.1	14	-1	14753225	14758063	RNASE9	mRNA
RNASE9	NM_001110359.1	14	-1	14753225	14758063	RNASE9	mRNA
RNASE11	NM_145250.5	14	-1	14780017	14787383	RNASE11	mRNA
RNASE11	NM_001394189.1	14	-1	14780017	14785172	RNASE11	mRNA
RNASE11	NM_001394192.1	14	-1	14780017	14785126	RNASE11	mRNA
RNASE11	NM_001394194.1	14	-1	14780017	14785126	RNASE11	mRNA
RNASE11	NM_001394195.1	14	-1	14780017	14785126	RNASE11	mRNA
RNASE11	NM_001394190.1	14	-1	14780017	14785126	RNASE11	mRNA
RNASE11	NM_001394191.1	14	-1	14780017	14785126	RNASE11	mRNA
RNASE11	NM_001394193.1	14	-1	14780017	14785126	RNASE11	mRNA
RNASE11	NM_001394196.1	14	-1	14780017	14784850	RNASE11	mRNA
RNASE11-AS1	NR_122043.1	14	1	14785349	14804345	RNASE11-AS1	lnc_RNA
RNASE12	NM_001024822.4	14	-1	14787199	14788502	RNASE12	mRNA
TRP-AGG2-5	unassigned_transcript_2242	14	-1	14806450	14806521	TRP-AGG2-5	tRNA
TRL-AAG2-3	unassigned_transcript_2243	14	1	14807246	14807327	TRL-AAG2-3	tRNA
TRP-AGG2-6	unassigned_transcript_2244	14	-1	14810515	14810586	TRP-AGG2-6	tRNA
TRT-TGT3-1	unassigned_transcript_2245	14	-1	14810904	14810976	TRT-TGT3-1	tRNA
TRL-TAG2-1	unassigned_transcript_2246	14	1	14822480	14822561	TRL-TAG2-1	tRNA
TRT-TGT4-1	unassigned_transcript_2247	14	-1	14828279	14828351	TRT-TGT4-1	tRNA
TRP-TGG1-1	unassigned_transcript_2248	14	1	14830125	14830196	TRP-TGG1-1	tRNA
OR6S1	NM_001001968.1	14	-1	14837806	14838801	OR6S1	mRNA
TRY-GTA5-3	unassigned_transcript_2249	14	-1	14850194	14850287	TRY-GTA5-3	tRNA
LOC124903281	XR_007085120.1	14	1	14850517	14855827	LOC124903281	lnc_RNA
TRY-GTA4-1	unassigned_transcript_2250	14	-1	14854562	14854655	TRY-GTA4-1	tRNA
TRY-GTA7-1	unassigned_transcript_2251	14	-1	14857056	14857149	TRY-GTA7-1	tRNA
TRY-GTA5-4	unassigned_transcript_2252	14	-1	14860293	14860386	TRY-GTA5-4	tRNA
TRT-TGT5-1	unassigned_transcript_2253	14	1	14878800	14878872	TRT-TGT5-1	tRNA
TRY-GTA5-5	unassigned_transcript_2254	14	1	14880383	14880471	TRY-GTA5-5	tRNA
TRP-TGG3-2	unassigned_transcript_2255	14	1	14881126	14881197	TRP-TGG3-2	tRNA
ANG	NM_001145.4	14	1	14881287	14891295	ANG	mRNA
ANG	NM_001385271.1	14	1	14881670	14891292	ANG	mRNA
ANG	NM_001385273.1	14	1	14881670	14891292	ANG	mRNA
RNASE4	NM_001282192.2	14	1	14881670	14898327	RNASE4	mRNA
RNASE4	NM_002937.5	14	1	14881670	14898327	RNASE4	mRNA
RNASE4	NM_001282193.2	14	1	14881670	14898327	RNASE4	mRNA
ANG	NM_001385272.1	14	1	14885874	14891292	ANG	mRNA
ANG	NM_001097577.3	14	1	14885874	14891292	ANG	mRNA
ANG	NM_001385274.1	14	1	14885874	14891292	ANG	mRNA
RNASE4	NM_194431.3	14	1	14885874	14898327	RNASE4	mRNA
EGILA	NR_174964.1	14	-1	14890589	14904051	EGILA	lnc_RNA
LOC107984671	XR_007085123.1	14	-1	14923064	14997971	LOC107984671	lnc_RNA
EDDM3A	XM_054375281.1	14	1	14933058	14945493	EDDM3A	mRNA
EDDM3A	NM_006683.5	14	1	14943001	14945493	EDDM3A	mRNA
LOC107984671	XR_007085122.1	14	-1	14949646	14997971	LOC107984671	lnc_RNA
LOC107984671	XR_007085121.1	14	-1	14953222	14997971	LOC107984671	lnc_RNA
EDDM3B	NM_022360.5	14	1	14965518	14968062	EDDM3B	mRNA
RNASE6	XM_054376539.1	14	1	14978092	14979588	RNASE6	mRNA
RNASE6	XM_054376540.1	14	1	14978172	14979588	RNASE6	mRNA
RNASE6	NM_005615.5	14	1	14978389	14979588	RNASE6	mRNA
LOC105370397	XR_007085125.1	14	1	14988552	15007344	LOC105370397	lnc_RNA
LOC105370397	XR_007085124.1	14	1	14988552	14997105	LOC105370397	lnc_RNA
RNASE1	NM_002933.5	14	-1	14998670	15000286	RNASE1	mRNA
RNASE1	NM_198234.3	14	-1	14998670	15000286	RNASE1	mRNA
RNASE1	NM_198235.3	14	-1	14998670	15000286	RNASE1	mRNA
RNASE1	NM_198232.3	14	-1	14998670	14999806	RNASE1	mRNA
LOC100507513	XR_007085126.1	14	-1	15067671	15134207	LOC100507513	lnc_RNA
RNASE3	NM_002935.3	14	1	15088805	15089768	RNASE3	mRNA
RNASE2CP	NR_033909.1	14	1	15116723	15117558	RNASE2CP	transcript
RNASE2	NM_002934.3	14	1	15152872	15153821	RNASE2	mRNA
METTL17	XM_054376618.1	14	1	15182526	15194435	METTL17	mRNA
METTL17	XM_054376619.1	14	1	15182526	15194435	METTL17	mRNA
METTL17	XM_054376620.1	14	1	15182526	15194435	METTL17	mRNA
LOC124907435	XR_007085127.1	14	-1	15185859	15187119	LOC124907435	lnc_RNA
METTL17	NM_001029991.2	14	1	15187374	15194435	METTL17	mRNA
METTL17	NM_022734.3	14	1	15187374	15194435	METTL17	mRNA
LOC101929718	NR_110139.1	14	-1	15193237	15196563	LOC101929718	lnc_RNA
SLC39A2	NM_014579.4	14	1	15196693	15199271	SLC39A2	mRNA
SLC39A2	NM_001256588.2	14	1	15196693	15199271	SLC39A2	mRNA
NDRG2	NM_001354569.1	14	-1	15214166	15223713	NDRG2	mRNA
NDRG2	NM_001354566.1	14	-1	15214166	15222508	NDRG2	mRNA
NDRG2	NM_001282211.2	14	-1	15214175	15268302	NDRG2	mRNA
NDRG2	NM_201536.2	14	-1	15214175	15223155	NDRG2	mRNA
NDRG2	NM_001282215.2	14	-1	15214175	15223155	NDRG2	mRNA
NDRG2	NM_201537.2	14	-1	15214175	15223155	NDRG2	mRNA
NDRG2	NM_001354562.2	14	-1	15214175	15223155	NDRG2	mRNA
NDRG2	NM_016250.3	14	-1	15214175	15223155	NDRG2	mRNA
NDRG2	NM_201535.2	14	-1	15214175	15223155	NDRG2	mRNA
NDRG2	NM_001354559.2	14	-1	15214175	15223155	NDRG2	mRNA
NDRG2	NM_001354561.2	14	-1	15214175	15223155	NDRG2	mRNA
NDRG2	NM_001354567.2	14	-1	15214175	15223155	NDRG2	mRNA
NDRG2	NM_001282212.2	14	-1	15214175	15223155	NDRG2	mRNA
NDRG2	NM_001354570.2	14	-1	15214175	15223155	NDRG2	mRNA
NDRG2	NM_001354565.2	14	-1	15214175	15223155	NDRG2	mRNA
NDRG2	NM_001282216.2	14	-1	15214175	15222464	NDRG2	mRNA
NDRG2	NM_001354560.2	14	-1	15214175	15222464	NDRG2	mRNA
NDRG2	NM_201538.2	14	-1	15214175	15222464	NDRG2	mRNA
NDRG2	NM_001354564.2	14	-1	15214175	15222464	NDRG2	mRNA
NDRG2	NM_201539.2	14	-1	15214175	15222464	NDRG2	mRNA
NDRG2	NM_001354558.2	14	-1	15214175	15222464	NDRG2	mRNA
NDRG2	NM_201541.2	14	-1	15214175	15222464	NDRG2	mRNA
NDRG2	NM_201540.2	14	-1	15214175	15222464	NDRG2	mRNA
NDRG2	NM_001282213.2	14	-1	15214175	15222464	NDRG2	mRNA
NDRG2	NM_001282214.2	14	-1	15214175	15222464	NDRG2	mRNA
NDRG2	NM_001354568.2	14	-1	15214175	15222464	NDRG2	mRNA
NDRG2	NM_001320329.2	14	-1	15214175	15222464	NDRG2	mRNA
MIR6717	NR_106774.1	14	-1	15220716	15220788	MIR6717	primary_transcript
MIR6717	unassigned_transcript_2256	14	-1	15220757	15220778	MIR6717	miRNA
TPPP2	XM_054375353.1	14	1	15221665	15230218	TPPP2	mRNA
TPPP2	XM_054375352.1	14	1	15221670	15230218	TPPP2	mRNA
TPPP2	XM_054375354.1	14	1	15227620	15233755	TPPP2	mRNA
TPPP2	XM_054375357.1	14	1	15227620	15233497	TPPP2	mRNA
TPPP2	XM_054375355.1	14	1	15227620	15230220	TPPP2	mRNA
TPPP2	XM_054375356.1	14	1	15227620	15230220	TPPP2	mRNA
TPPP2	NM_173846.5	14	1	15227620	15230218	TPPP2	mRNA
RNASE13	NM_001012264.4	14	-1	15230221	15232210	RNASE13	mRNA
RNASE7	NM_032572.4	14	1	15239769	15241640	RNASE7	mRNA
